ano;mes;dia;Precipitacao;TempMedia;TempMaxima;TempMinima;URMedia
1971.0;2.0;20.0;1.9;15.66;18.6;13.2;83.0
1971.0;2.0;21.0;0.0;16.72;21.2;12.0;89.75
1971.0;2.0;22.0;3.5;20.48;26.3;15.7;79.75
1971.0;2.0;23.0;0.0;21.08;26.3;18.1;85.25
1971.0;2.0;24.0;10.9;14.28;20.2;11.2;90.25
1971.0;2.0;25.0;4.0;12.1;17.3;7.4;78.25
1971.0;2.0;26.0;0.0;15.1;20.6;10.1;70.25
1971.0;2.0;27.0;0.0;16.92;22.8;12.8;67.5
1971.0;2.0;28.0;0.0;18.34;24.2;14.7;71.25
1971.0;3.0;1.0;0.0;19.62;25.3;15.4;77.0
1971.0;3.0;2.0;0.2;19.08;24.3;15.7;78.25
1971.0;3.0;3.0;0.0;18.64;21.9;16.9;87.75
1971.0;3.0;4.0;13.0;17.82;20.1;16.4;82.25
1971.0;3.0;5.0;0.2;18.12;22.1;16.5;85.25
1971.0;3.0;6.0;0.0;19.82;25.4;15.3;77.75
1971.0;3.0;7.0;0.0;20.92;26.5;16.3;74.0
1971.0;3.0;8.0;0.0;20.98;25.6;17.6;80.75
1971.0;3.0;9.0;0.0;19.78;26.6;15.1;75.0
1971.0;3.0;10.0;0.8;19.5;23.4;18.0;89.0
1971.0;3.0;11.0;2.2;19.36;24.0;15.0;82.75
1971.0;3.0;12.0;0.0;21.58;26.7;18.4;78.5
1971.0;3.0;13.0;0.6;21.24;24.2;18.0;84.75
1971.0;3.0;14.0;45.1;19.56;21.6;18.0;95.75
1971.0;3.0;15.0;52.3;17.2;19.4;15.7;98.0
1971.0;3.0;16.0;77.8;20.34;24.6;17.2;90.75
1971.0;3.0;17.0;0.4;16.96;22.6;15.0;92.0
1971.0;3.0;18.0;0.0;21.72;28.1;14.9;82.5
1971.0;3.0;19.0;0.2;21.04;25.8;19.2;88.5
1971.0;3.0;20.0;0.0;18.54;23.1;16.8;96.0
1971.0;3.0;21.0;27.8;17.12;21.0;16.0;89.75
1971.0;3.0;22.0;0.0;18.72;24.5;14.1;85.75
1971.0;3.0;23.0;0.0;17.26;20.4;15.5;85.25
1971.0;3.0;24.0;0.0;16.54;22.1;12.0;83.5
1971.0;3.0;25.0;0.0;18.34;22.9;15.0;85.5
1971.0;3.0;26.0;1.6;16.82;18.7;16.2;88.0
1971.0;3.0;27.0;0.0;18.48;23.6;15.6;84.0
1971.0;3.0;28.0;0.5;18.14;22.3;16.1;89.25
1971.0;3.0;29.0;0.0;18.24;24.4;14.4;82.25
1971.0;3.0;30.0;0.0;18.08;25.9;11.9;78.25
1971.0;3.0;31.0;0.0;18.62;24.6;13.9;78.25
1971.0;4.0;1.0;0.0;20.58;26.9;15.6;73.5
1971.0;4.0;2.0;0.0;21.28;27.3;16.3;65.0
1971.0;4.0;3.0;1.3;17.44;22.2;15.2;89.5
1971.0;4.0;4.0;1.7;14.7;19.4;12.1;65.25
1971.0;4.0;5.0;0.0;15.48;21.3;10.9;62.75
1971.0;4.0;6.0;0.0;16.98;23.1;11.5;71.25
1971.0;4.0;7.0;0.0;18.66;23.3;14.8;76.5
1971.0;4.0;8.0;21.2;15.58;19.4;13.9;94.75
1971.0;4.0;9.0;8.3;15.86;19.3;13.8;92.75
1971.0;4.0;10.0;1.8;15.36;18.7;14.1;84.0
1971.0;4.0;11.0;0.0;15.32;22.2;9.4;73.0
1971.0;4.0;12.0;0.0;16.86;21.8;12.5;85.25
1971.0;4.0;13.0;0.0;;19.3;;
1971.0;4.0;14.0;0.0;15.3;21.2;9.9;75.5
1971.0;4.0;15.0;3.0;16.0;16.8;14.4;90.75
1971.0;4.0;16.0;59.8;13.86;18.8;10.8;87.5
1971.0;4.0;17.0;2.8;9.76;14.7;6.7;62.25
1971.0;4.0;18.0;0.0;12.02;17.8;6.3;62.75
1971.0;4.0;19.0;0.0;11.26;17.2;7.5;73.0
1971.0;4.0;20.0;0.0;13.86;18.7;9.2;86.25
1971.0;4.0;21.0;18.4;11.66;14.8;10.1;94.5
1971.0;4.0;22.0;0.5;10.32;15.8;6.4;81.25
1971.0;4.0;23.0;0.0;7.0;10.8;5.9;75.75
1971.0;4.0;24.0;0.0;5.56;10.5;1.5;74.5
1971.0;4.0;25.0;0.0;8.22;12.5;6.0;78.0
1971.0;4.0;26.0;0.0;10.46;17.8;5.1;76.5
1971.0;4.0;27.0;0.0;14.32;20.2;8.4;65.0
1971.0;4.0;28.0;7.1;15.82;20.2;12.3;79.25
1971.0;4.0;29.0;0.0;15.94;20.2;13.5;88.25
1971.0;4.0;30.0;0.8;15.38;21.0;11.5;88.5
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
1971.0;6.0;1.0;0.0;14.14;19.5;9.3;69.25
1971.0;6.0;2.0;0.0;14.14;19.3;12.6;86.75
1971.0;6.0;3.0;0.3;5.92;12.6;4.2;88.25
1971.0;6.0;4.0;0.0;8.24;11.1;2.3;88.5
1971.0;6.0;5.0;10.9;12.04;14.2;10.7;96.25
1971.0;6.0;6.0;1.8;11.24;12.8;10.4;96.25
1971.0;6.0;7.0;0.0;12.5;17.4;9.2;85.0
1971.0;6.0;8.0;12.3;9.7;13.2;7.8;95.25
1971.0;6.0;9.0;4.0;6.5;7.8;4.4;99.25
1971.0;6.0;10.0;6.7;7.34;8.8;6.7;95.75
1971.0;6.0;11.0;0.2;3.9;8.2;1.3;72.25
1971.0;6.0;12.0;0.0;4.1;8.5;0.0;61.25
1971.0;6.0;13.0;0.0;5.8;11.2;0.8;67.25
1971.0;6.0;14.0;0.0;8.46;14.8;2.6;52.0
1971.0;6.0;15.0;0.0;9.3;13.6;6.1;82.25
1971.0;6.0;16.0;0.0;2.84;9.0;-1.0;58.0
1971.0;6.0;17.0;0.0;3.7;9.5;0.5;65.0
1971.0;6.0;18.0;0.0;6.36;11.4;2.0;83.25
1971.0;6.0;19.0;0.0;12.5;18.4;9.3;74.0
1971.0;6.0;20.0;0.0;14.96;20.7;10.5;70.25
1971.0;6.0;21.0;2.1;14.3;15.5;12.8;88.75
1971.0;6.0;22.0;15.5;11.16;16.7;7.6;92.25
1971.0;6.0;23.0;22.1;4.02;9.5;0.0;73.25
1971.0;6.0;24.0;0.0;11.5;17.8;3.6;52.25
1971.0;6.0;25.0;0.0;12.26;14.7;10.5;90.0
1971.0;6.0;26.0;0.0;16.78;19.5;11.0;82.75
1971.0;6.0;27.0;19.7;14.48;19.0;12.4;91.0
1971.0;6.0;28.0;20.5;15.92;20.6;12.0;91.0
1971.0;6.0;29.0;30.0;12.24;16.5;7.5;83.5
1971.0;6.0;30.0;0.0;12.38;19.0;8.7;85.0
1971.0;7.0;1.0;21.5;4.06;8.7;1.0;53.0
1971.0;7.0;2.0;0.0;8.78;15.8;1.8;67.75
1971.0;7.0;3.0;0.0;12.2;13.5;9.5;93.25
1971.0;7.0;4.0;19.4;11.94;13.7;10.8;95.75
1971.0;7.0;5.0;7.7;6.84;11.9;5.4;89.0
1971.0;7.0;6.0;6.1;7.74;11.2;5.3;84.75
1971.0;7.0;7.0;0.0;9.86;15.3;5.2;63.0
1971.0;7.0;8.0;0.0;11.3;18.3;5.7;65.0
1971.0;7.0;9.0;0.0;15.92;21.1;9.9;57.75
1971.0;7.0;10.0;6.3;16.22;20.6;13.1;82.0
1971.0;7.0;11.0;0.0;16.32;21.4;14.1;64.0
1971.0;7.0;12.0;0.0;16.8;21.1;12.3;60.25
1971.0;7.0;13.0;0.0;13.18;17.8;11.1;89.0
1971.0;7.0;14.0;3.4;9.6;15.1;6.5;77.5
1971.0;7.0;15.0;0.0;12.64;17.7;7.6;42.75
1971.0;7.0;16.0;0.0;14.8;20.6;9.5;50.75
1971.0;7.0;17.0;0.0;16.34;21.9;11.3;55.25
1971.0;7.0;18.0;0.0;16.42;21.8;10.7;50.0
1971.0;7.0;19.0;0.0;16.18;22.2;11.3;51.75
1971.0;7.0;20.0;0.0;16.66;22.3;11.3;60.0
1971.0;7.0;21.0;0.0;17.92;23.4;13.5;59.75
1971.0;7.0;22.0;0.0;15.84;18.8;14.4;56.5
1971.0;7.0;23.0;0.0;18.58;23.8;11.7;61.5
1971.0;7.0;24.0;0.0;14.96;19.9;12.5;90.5
1971.0;7.0;25.0;0.1;13.96;16.7;8.5;79.25
1971.0;7.0;26.0;2.3;13.14;15.3;12.0;95.5
1971.0;7.0;27.0;7.4;13.28;16.2;12.2;94.0
1971.0;7.0;28.0;0.0;13.68;19.5;10.9;89.25
1971.0;7.0;29.0;0.0;14.64;15.6;13.0;89.25
1971.0;7.0;30.0;13.4;10.16;14.9;8.0;97.0
1971.0;7.0;31.0;3.7;12.32;15.8;8.0;75.5
1971.0;8.0;1.0;0.0;9.66;14.3;6.6;93.0
1971.0;8.0;2.0;0.3;11.14;18.0;4.5;62.25
1971.0;8.0;3.0;0.0;18.84;24.4;12.0;64.5
1971.0;8.0;4.0;0.0;12.52;21.2;10.0;99.25
1971.0;8.0;5.0;21.8;8.68;10.0;8.0;99.25
1971.0;8.0;6.0;0.3;11.86;15.5;7.3;94.0
1971.0;8.0;7.0;24.6;9.2;12.9;7.3;77.5
1971.0;8.0;8.0;0.0;13.12;18.5;7.5;89.0
1971.0;8.0;9.0;22.3;10.4;13.2;9.3;99.75
1971.0;8.0;10.0;1.0;11.08;17.7;3.5;70.5
1971.0;8.0;11.0;0.0;14.68;19.8;10.4;75.75
1971.0;8.0;12.0;15.0;14.0;15.2;13.2;95.75
1971.0;8.0;13.0;64.9;9.98;13.6;7.9;98.5
1971.0;8.0;14.0;33.0;6.66;7.9;5.8;91.25
1971.0;8.0;15.0;6.1;6.94;8.6;6.0;91.75
1971.0;8.0;16.0;0.0;9.24;15.2;4.8;82.5
1971.0;8.0;17.0;0.1;10.32;17.7;6.0;82.25
1971.0;8.0;18.0;0.0;13.14;20.0;8.1;68.5
1971.0;8.0;19.0;0.0;17.62;24.2;11.8;56.25
1971.0;8.0;20.0;0.0;19.62;25.1;16.0;57.75
1971.0;8.0;21.0;0.0;18.18;24.3;13.7;53.0
1971.0;8.0;22.0;0.0;16.32;24.5;13.5;71.75
1971.0;8.0;23.0;3.4;9.22;13.6;7.2;91.0
1971.0;8.0;24.0;11.4;8.02;9.0;7.5;94.25
1971.0;8.0;25.0;1.0;7.94;13.8;5.3;80.25
1971.0;8.0;26.0;0.0;11.66;19.1;6.0;68.75
1971.0;8.0;27.0;0.0;13.04;20.6;7.8;63.75
1971.0;8.0;28.0;0.0;14.66;20.3;10.2;61.0
1971.0;8.0;29.0;0.0;14.86;21.6;10.5;67.0
1971.0;8.0;30.0;0.0;15.1;21.5;11.5;63.5
1971.0;8.0;31.0;0.0;15.7;21.6;11.3;61.25
1971.0;9.0;1.0;0.0;15.94;21.4;11.5;70.75
1971.0;9.0;2.0;0.0;15.7;21.5;11.2;63.5
1971.0;9.0;3.0;0.0;16.4;22.8;12.2;64.0
1971.0;9.0;4.0;0.0;15.74;21.3;13.2;85.0
1971.0;9.0;5.0;0.0;14.14;15.3;13.6;93.25
1971.0;9.0;6.0;5.1;13.74;15.2;12.9;94.75
1971.0;9.0;7.0;0.1;12.32;16.6;8.2;58.5
1971.0;9.0;8.0;0.0;13.44;19.8;7.7;62.25
1971.0;9.0;9.0;0.0;14.84;21.4;10.8;70.5
1971.0;9.0;10.0;0.0;14.2;21.2;10.5;67.75
1971.0;9.0;11.0;0.0;13.86;16.3;11.7;82.5
1971.0;9.0;12.0;5.5;15.82;20.4;11.9;77.5
1971.0;9.0;13.0;0.0;16.16;22.3;11.3;64.5
1971.0;9.0;14.0;0.0;16.04;22.6;11.0;64.25
1971.0;9.0;15.0;0.0;17.84;24.2;11.9;61.0
1971.0;9.0;16.0;0.0;18.12;25.6;13.9;82.0
1971.0;9.0;17.0;0.0;20.42;27.2;15.2;67.25
1971.0;9.0;18.0;0.0;20.08;25.8;15.0;51.5
1971.0;9.0;19.0;0.0;21.74;28.7;15.3;47.25
1971.0;9.0;20.0;0.0;18.98;24.1;16.8;79.5
1971.0;9.0;21.0;0.0;22.28;28.9;15.7;49.75
1971.0;9.0;22.0;7.4;15.16;24.2;11.9;96.25
1971.0;9.0;23.0;2.1;11.46;13.6;10.3;91.0
1971.0;9.0;24.0;0.0;14.52;19.4;11.2;88.25
1971.0;9.0;25.0;0.0;15.5;20.8;12.5;83.25
1971.0;9.0;26.0;0.0;16.04;21.6;13.6;79.5
1971.0;9.0;27.0;30.6;15.04;20.4;13.0;85.25
1971.0;9.0;28.0;3.8;15.36;21.4;10.0;83.5
1971.0;9.0;29.0;0.0;17.4;22.3;13.2;63.5
1971.0;9.0;30.0;0.0;18.02;24.1;13.0;69.0
1971.0;10.0;1.0;0.0;17.56;23.2;14.0;76.25
1971.0;10.0;2.0;0.0;18.56;24.7;13.5;62.0
1971.0;10.0;3.0;0.0;20.44;25.8;14.8;58.5
1971.0;10.0;4.0;0.0;12.86;21.5;9.3;93.0
1971.0;10.0;5.0;5.1;6.32;10.8;1.8;70.25
1971.0;10.0;6.0;0.0;7.84;11.6;3.4;86.25
1971.0;10.0;7.0;7.2;12.76;17.4;8.6;83.25
1971.0;10.0;8.0;0.0;14.22;20.2;9.8;85.5
1971.0;10.0;9.0;0.0;17.52;25.3;11.6;80.5
1971.0;10.0;10.0;7.5;16.06;19.3;14.7;95.75
1971.0;10.0;11.0;5.1;10.7;14.7;9.0;96.0
1971.0;10.0;12.0;1.9;8.8;13.7;6.1;63.5
1971.0;10.0;13.0;0.0;8.6;14.8;4.0;65.0
1971.0;10.0;14.0;0.0;10.82;18.6;4.2;66.0
1971.0;10.0;15.0;0.0;15.8;23.3;9.5;62.75
1971.0;10.0;16.0;0.0;17.56;24.4;11.9;60.25
1971.0;10.0;17.0;0.0;17.74;24.5;12.8;67.75
1971.0;10.0;18.0;0.0;18.46;26.3;13.4;62.25
1971.0;10.0;19.0;0.0;17.62;24.7;13.1;57.25
1971.0;10.0;20.0;0.0;18.04;23.4;12.6;57.5
1971.0;10.0;21.0;0.0;18.64;23.8;15.5;64.0
1971.0;10.0;22.0;0.0;19.7;25.9;14.0;61.0
1971.0;10.0;23.0;0.0;18.94;27.7;14.0;74.25
1971.0;10.0;24.0;0.1;15.98;20.3;14.3;94.75
1971.0;10.0;25.0;4.1;;;11.1;
1971.0;10.0;26.0;0.0;;22.5;;
1971.0;10.0;27.0;0.0;18.78;27.4;11.9;59.25
1971.0;10.0;28.0;0.0;19.82;24.7;16.6;72.75
1971.0;10.0;29.0;0.0;19.64;27.4;14.5;60.5
1971.0;10.0;30.0;0.0;18.7;27.3;13.2;58.75
1971.0;10.0;31.0;0.0;18.28;25.4;12.2;60.25
1971.0;11.0;1.0;0.0;17.3;23.0;15.1;82.5
1971.0;11.0;2.0;18.7;;20.0;;
1971.0;11.0;3.0;0.0;15.66;22.3;13.3;88.5
1971.0;11.0;4.0;27.1;14.4;18.2;11.8;72.25
1971.0;11.0;5.0;2.5;16.74;23.7;8.5;53.5
1971.0;11.0;6.0;0.0;14.98;18.9;12.4;67.5
1971.0;11.0;7.0;0.0;13.7;20.7;6.8;60.0
1971.0;11.0;8.0;0.0;19.22;26.4;11.5;56.0
1971.0;11.0;9.0;0.0;17.48;21.4;15.8;83.5
1971.0;11.0;10.0;1.4;17.62;22.7;14.2;78.25
1971.0;11.0;11.0;0.0;18.82;26.0;13.7;84.75
1971.0;11.0;12.0;2.3;17.06;22.4;15.0;70.0
1971.0;11.0;13.0;0.0;14.66;20.2;8.9;38.5
1971.0;11.0;14.0;0.0;18.28;25.7;10.5;44.75
1971.0;11.0;15.0;0.0;21.44;28.5;15.3;43.75
1971.0;11.0;16.0;0.0;22.62;29.6;16.7;42.25
1971.0;11.0;17.0;0.0;22.02;30.7;16.2;43.25
1971.0;11.0;18.0;9.0;16.1;21.7;13.8;80.25
1971.0;11.0;19.0;0.0;14.56;20.9;10.7;59.5
1971.0;11.0;20.0;0.0;14.5;21.7;9.3;59.5
1971.0;11.0;21.0;0.0;15.26;22.3;10.5;59.0
1971.0;11.0;22.0;0.0;16.72;25.3;10.5;56.0
1971.0;11.0;23.0;0.0;18.38;25.8;11.2;57.25
1971.0;11.0;24.0;0.0;20.84;27.9;13.9;50.25
1971.0;11.0;25.0;0.0;17.66;22.8;14.7;64.25
1971.0;11.0;26.0;0.1;17.08;23.7;14.8;72.5
1971.0;11.0;27.0;0.0;17.9;26.2;13.3;65.5
1971.0;11.0;28.0;0.0;21.28;29.5;14.5;52.5
1971.0;11.0;29.0;0.0;21.26;27.9;15.8;54.0
1971.0;11.0;30.0;4.4;18.34;22.4;16.8;93.25
1971.0;12.0;1.0;1.9;18.64;23.8;15.5;81.25
1971.0;12.0;2.0;0.0;21.24;29.0;14.2;58.75
1971.0;12.0;3.0;4.6;17.96;21.4;16.4;84.5
1971.0;12.0;4.0;16.8;13.66;17.6;12.2;58.5
1971.0;12.0;5.0;0.0;11.52;17.3;5.9;55.5
1971.0;12.0;6.0;0.0;18.1;26.1;9.0;47.0
1971.0;12.0;7.0;0.0;18.86;24.8;14.0;59.25
1971.0;12.0;8.0;0.0;18.74;25.4;13.3;63.5
1971.0;12.0;9.0;0.0;22.2;29.0;14.8;52.25
1971.0;12.0;10.0;0.0;20.86;27.3;18.6;61.0
1971.0;12.0;11.0;0.0;22.46;31.8;14.5;60.0
1971.0;12.0;12.0;0.0;22.88;31.8;19.3;71.5
1971.0;12.0;13.0;19.5;20.16;27.4;16.4;92.0
1971.0;12.0;14.0;17.2;13.84;17.8;12.2;67.5
1971.0;12.0;15.0;0.0;19.4;28.2;10.6;70.0
1971.0;12.0;16.0;0.0;22.64;29.7;14.5;60.5
1971.0;12.0;17.0;0.0;19.78;25.4;15.5;84.75
1971.0;12.0;18.0;12.8;23.9;29.2;17.5;72.75
1971.0;12.0;19.0;0.0;26.1;32.7;21.8;67.5
1971.0;12.0;20.0;0.0;26.86;33.4;22.5;63.75
1971.0;12.0;21.0;0.0;23.02;30.3;19.8;86.0
1971.0;12.0;22.0;44.2;14.28;19.8;11.4;66.5
1971.0;12.0;23.0;0.0;14.12;18.8;11.5;70.75
1971.0;12.0;24.0;0.0;16.88;23.9;9.9;70.5
1971.0;12.0;25.0;0.0;19.78;26.7;13.4;66.25
1971.0;12.0;26.0;0.0;21.56;29.3;15.3;60.25
1971.0;12.0;27.0;0.0;23.16;29.9;16.3;52.5
1971.0;12.0;28.0;0.0;23.9;30.7;18.8;55.75
1971.0;12.0;29.0;0.0;25.24;32.0;19.7;59.0
1971.0;12.0;30.0;0.0;25.62;32.5;20.6;56.0
1971.0;12.0;31.0;0.0;22.82;30.6;19.1;75.25
1972.0;1.0;1.0;2.5;23.1;26.5;18.5;68.25
1972.0;1.0;2.0;0.0;22.36;28.7;19.5;77.25
1972.0;1.0;3.0;1.3;22.22;27.8;18.8;76.0
1972.0;1.0;4.0;2.6;21.04;25.8;18.7;83.0
1972.0;1.0;5.0;16.4;16.5;21.6;13.7;97.5
1972.0;1.0;6.0;44.9;15.24;19.1;12.4;82.75
1972.0;1.0;7.0;0.6;16.08;20.3;13.5;76.5
1972.0;1.0;8.0;2.2;17.1;21.3;14.2;70.5
1972.0;1.0;9.0;0.0;18.78;24.7;12.7;51.0
1972.0;1.0;10.0;0.0;21.32;28.8;14.7;64.5
1972.0;1.0;11.0;0.0;22.86;29.7;17.2;60.25
1972.0;1.0;12.0;0.0;22.52;29.3;18.3;60.75
1972.0;1.0;13.0;0.0;21.56;29.8;17.9;72.25
1972.0;1.0;14.0;16.6;21.44;28.9;17.8;74.5
1972.0;1.0;15.0;9.2;21.58;26.7;18.8;82.25
1972.0;1.0;16.0;1.3;22.78;30.3;18.9;74.5
1972.0;1.0;17.0;8.6;20.42;27.8;17.5;78.5
1972.0;1.0;18.0;16.8;21.44;25.5;17.5;78.75
1972.0;1.0;19.0;0.1;22.14;25.8;18.9;85.0
1972.0;1.0;20.0;35.0;19.62;23.0;18.1;89.5
1972.0;1.0;21.0;10.0;17.34;21.3;15.9;86.25
1972.0;1.0;22.0;0.2;17.34;22.5;14.3;74.5
1972.0;1.0;23.0;0.0;17.14;22.5;12.8;71.75
1972.0;1.0;24.0;0.0;18.46;24.3;12.3;73.0
1972.0;1.0;25.0;0.0;21.1;28.5;14.8;64.0
1972.0;1.0;26.0;0.0;24.02;29.4;18.6;54.75
1972.0;1.0;27.0;0.0;22.58;28.0;18.4;64.5
1972.0;1.0;28.0;0.1;16.02;21.8;14.0;95.0
1972.0;1.0;29.0;9.5;16.2;20.8;12.8;81.75
1972.0;1.0;30.0;0.0;19.46;25.3;14.2;73.5
1972.0;1.0;31.0;0.0;22.18;28.8;17.5;
1972.0;2.0;1.0;0.0;21.04;28.5;18.3;62.0
1972.0;2.0;2.0;11.9;14.04;18.6;11.2;73.75
1972.0;2.0;3.0;0.0;17.54;23.0;10.9;59.75
1972.0;2.0;4.0;0.0;20.04;26.7;13.7;54.75
1972.0;2.0;5.0;0.0;21.68;27.5;16.0;55.5
1972.0;2.0;6.0;0.0;22.62;29.7;16.0;63.0
1972.0;2.0;7.0;0.0;22.92;29.8;18.4;61.75
1972.0;2.0;8.0;0.0;23.42;31.0;17.3;60.0
1972.0;2.0;9.0;0.0;21.5;27.3;19.5;80.25
1972.0;2.0;10.0;4.3;20.28;24.5;17.7;87.75
1972.0;2.0;11.0;33.2;18.22;20.3;17.6;91.0
1972.0;2.0;12.0;5.1;19.76;23.5;16.3;68.0
1972.0;2.0;13.0;1.5;20.82;25.6;19.1;90.0
1972.0;2.0;14.0;25.9;18.28;21.1;17.1;85.25
1972.0;2.0;15.0;0.5;18.46;24.2;13.9;76.5
1972.0;2.0;16.0;0.0;19.84;25.2;15.8;78.25
1972.0;2.0;17.0;0.6;19.22;22.0;17.7;89.5
1972.0;2.0;18.0;9.4;19.14;24.0;17.3;92.25
1972.0;2.0;19.0;18.4;16.12;19.8;15.0;83.75
1972.0;2.0;20.0;1.6;16.16;22.5;10.7;75.0
1972.0;2.0;21.0;0.0;19.54;26.5;13.6;70.25
1972.0;2.0;22.0;0.0;18.78;24.0;16.5;87.25
1972.0;2.0;23.0;0.0;17.64;22.3;15.0;77.75
1972.0;2.0;24.0;0.0;18.72;23.8;14.6;80.5
1972.0;2.0;25.0;0.2;19.12;24.5;16.5;92.25
1972.0;2.0;26.0;6.2;16.18;19.7;14.8;90.75
1972.0;2.0;27.0;25.6;16.38;21.5;12.2;79.5
1972.0;2.0;28.0;0.0;15.72;19.4;13.0;90.25
1972.0;2.0;29.0;0.2;15.92;19.7;12.9;88.0
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
1972.0;4.0;1.0;0.0;;;14.5;
;;;0.0;;;;
1972.0;4.0;3.0;0.0;16.3;17.6;15.7;96.5
1972.0;4.0;4.0;19.4;15.54;19.6;14.4;92.5
1972.0;4.0;5.0;0.2;14.48;20.0;11.0;77.75
1972.0;4.0;6.0;0.0;16.06;21.8;11.9;72.25
1972.0;4.0;7.0;0.0;16.92;22.0;12.0;74.0
1972.0;4.0;8.0;0.0;17.96;23.0;14.3;78.0
1972.0;4.0;9.0;0.0;19.1;25.2;14.3;69.75
1972.0;4.0;10.0;0.0;18.44;24.7;15.5;85.5
1972.0;4.0;11.0;4.4;16.18;20.0;14.9;88.75
1972.0;4.0;12.0;0.0;15.84;20.8;12.5;81.25
1972.0;4.0;13.0;0.0;18.58;24.3;13.0;71.75
1972.0;4.0;14.0;5.9;15.8;19.2;14.3;95.0
1972.0;4.0;15.0;67.6;10.72;14.3;9.5;92.5
1972.0;4.0;16.0;3.0;10.3;15.2;6.7;76.75
1972.0;4.0;17.0;0.0;11.74;16.0;8.5;90.75
1972.0;4.0;18.0;0.0;14.36;20.0;10.0;83.0
1972.0;4.0;19.0;0.0;15.46;21.3;10.8;73.5
1972.0;4.0;20.0;0.0;15.82;20.4;11.7;69.75
1972.0;4.0;21.0;0.0;15.96;21.6;12.2;76.0
1972.0;4.0;22.0;0.0;16.58;22.0;12.7;73.0
1972.0;4.0;23.0;0.0;17.02;21.4;12.9;78.5
1972.0;4.0;24.0;0.0;18.3;23.8;14.1;71.0
1972.0;4.0;25.0;0.0;17.72;22.5;14.4;69.0
1972.0;4.0;26.0;1.8;14.94;17.9;13.4;95.75
1972.0;4.0;27.0;42.8;10.1;13.5;7.2;68.75
1972.0;4.0;28.0;0.0;9.28;14.4;5.0;71.25
1972.0;4.0;29.0;0.0;10.8;16.5;6.3;69.5
1972.0;4.0;30.0;0.0;11.86;18.3;7.6;71.25
1972.0;5.0;1.0;0.0;12.88;19.7;9.3;78.0
1972.0;5.0;2.0;0.0;13.62;19.1;9.6;77.5
1972.0;5.0;3.0;0.0;14.68;19.3;11.2;69.25
1972.0;5.0;4.0;0.0;15.44;21.3;10.9;74.5
1972.0;5.0;5.0;0.0;16.44;22.5;11.7;65.0
1972.0;5.0;6.0;0.0;16.84;23.1;11.5;63.25
1972.0;5.0;7.0;0.0;17.12;21.4;13.4;75.25
1972.0;5.0;8.0;0.0;18.78;24.3;14.0;79.5
1972.0;5.0;9.0;0.0;18.6;20.8;17.5;94.75
1972.0;5.0;10.0;21.5;17.08;20.8;15.0;97.75
1972.0;5.0;11.0;0.6;19.04;22.4;16.2;93.0
1972.0;5.0;12.0;0.0;19.5;23.8;17.8;91.0
1972.0;5.0;13.0;0.0;21.0;25.8;17.4;73.25
1972.0;5.0;14.0;0.0;20.94;25.8;18.3;83.75
1972.0;5.0;15.0;0.0;20.44;26.0;16.5;67.75
1972.0;5.0;16.0;0.0;;24.5;16.2;
;;;0.0;;;;
;;;0.0;;;;
1972.0;5.0;19.0;0.0;10.2;13.7;9.0;87.25
1972.0;5.0;20.0;0.0;13.26;19.3;7.7;75.5
1972.0;5.0;21.0;0.0;14.88;17.8;12.0;80.0
1972.0;5.0;22.0;5.2;14.44;16.0;13.5;88.75
1972.0;5.0;23.0;11.5;12.22;15.2;11.3;95.25
1972.0;5.0;24.0;0.2;9.8;12.5;8.7;91.25
1972.0;5.0;25.0;0.0;11.46;16.9;6.6;82.75
1972.0;5.0;26.0;0.0;13.5;17.1;12.0;85.75
1972.0;5.0;27.0;2.5;12.6;18.5;7.6;71.25
1972.0;5.0;28.0;0.0;;13.4;10.6;
1972.0;5.0;29.0;0.0;17.6;21.0;16.3;87.5
1972.0;5.0;30.0;2.8;18.84;23.3;15.1;72.5
1972.0;5.0;31.0;0.0;19.26;23.7;15.6;56.75
1972.0;6.0;1.0;0.0;17.98;22.8;14.5;64.0
